web-scraper-order,web-scraper-start-url,link,link-href,name,number,street_address,street_town,Cuisine
"1616844317-809","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=30","31 . Cafe Szpulka","22 628 91 32","ul. Trzech Krzyży 18","Downtown","$$ Cafes , Coffee & Tea"
"1616844329-834","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=50","56. Relax Cafe Bar","50 159 79 05","ul. Golden 8A","Center","$Kawiarnie, Kawa i herbata"
"1616844300-785","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","","7. Poczekalnia Cafe","50 713 48 99","Józefów railway station","null","$Kawiarnie, Kawa i herbata"
"1616844392-934","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=150","156 . Cafe Bristol","50 250 40 10","Lokalizacja  Marynarska 15 Budynek New City Warsaw","Slużewiec","Cafes , Coffee and tea"
"1616844372-904","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=120","126 . Bookhousecafe","60 222 32 32","ul. Świętokrzyska 14","Śródmieście","$Kawiarnie, Kawa i herbata"
"1616844346-859","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=80","81 . Stick and Carrot","66 866 13 46","ul. Puławska 113A","Mokotów","$ Cafes , Bookstores , Coffee and Tea"
"1616844429-996","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=210","218. Caffetino","22 624 01 96","ul. Świętokrzyska 32","Downtown","Kawiarnie, Kawa i herbata"
"1616844384-924","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=140","146 . Maska restaurant","22 616 11 19","ul. Obrońców 12a","Saska Kępa","$$ Coffee & Tea , Cafes"
"1616844365-896","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=110","118. Miedziana Café","Mirów","ul. Miedziana 1","Mirów","Kawa i herbata, Ciastka, Kanapki"
"1616844372-908","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=120","130. Tu i tera cafe","51 617 18 00","ul. Mokotowska","Śródmieście","Kawiarnie, Kawa i herbata"
"1616844417-976","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=190","198. Presto Cafe - Restauracja","22 434 22 18","Krucza 16/22","Śródmieście","Włoska, Śródziemnomorska"
"1616844423-988","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=200","210. Sense Cafe","22 826 65 70","Nowy Świat 19","Śródmieście","Asian Fusion"
"1616844352-878","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=90","100. Cafe Furkot","22 831 16 58","Al. Jana Pawła II 52 / 54","Muranów","Kawiarnie, Kawa i herbata"
"1616844372-901","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=120","123 . Green Nero Express","22 350 70 19","PKP Centralny","Centrum","$$ Coffee & Tea , Cafes"
"1616844423-983","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=200","205 . Café Aurora","69 639 43 07","ul. Ignacego Kraszewskiego 2","null","Cafes , Coffee and tea"
"1616844346-861","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=80","83 . Pola Koncept Cafe","50 037 96 34","ul. Beautiful 7/9","Downtown","Cafes , Coffee and tea"
"1616844334-848","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=60","70. Palce Lizać","50 941 20 51","ul. Rozbrat 16/18","Solec","$Kawiarnie, Kawa i herbata"
"1616844346-867","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=80","89. Cafe Kryzys","73 956 06 09","ul. Wilcza 30","Downtown","Kawiarnie, Księgarnie, Wegańska"
"1616844323-824","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=40","46. Café Stary Młynek","22 622 92 64","ul. Belwederska 26/30","Ujazdów","Kawiarnie"
"1616844305-794","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=10","16. Kolarski Cafe","50 037 97 58","ul. Sobieskiego 102A","Mokotów","Naprawa rowerów, Kawiarnie, Rowery"
"1616844317-818","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=30","40. Cafe Cake","Ursynów","ul. Wąwozowa 9","Ursynów","Kawiarnie, Kawa i herbata"
"1616844429-997","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=210","219. Cafe Melonik","Old Prague","ul. Stefana Okrzei 24","Old Prague","$Kawiarnie, Puby, Kawa i herbata"
"1616844323-825","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=40","47. Cafe Fantazja","22 822 05 86","ul. Grójecka 72","desire","Bary, Kawiarnie, Kawa i herbata"
"1616844305-798","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=10","20. Cafe Grappa","22 877 16 02","Górczewska 67","Will","Kawiarnie, Kawa i herbata"
"1616844340-857","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=70","79. Biocultura Cafe","60 037 30 51","ul. Sokołowska 9 / U31","Will","$$Kawiarnie, Kawa i herbata, Przystawki/przekąski"
"1616844398-941","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=160","163 . Africa Cafe","50 032 13 51","ul. Grójecka 29","Old Ochota","$$$ African , Cafes , Coffee & Tea"
"1616844429-991","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=210","213 . Dot Cafe","51 669 10 20","ul. Winners 19","Saska Kępa","$$ Cafes , Coffee & Tea"
"1616844305-793","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=10","15 . Oh Cafe","51 260 64 40","ul. Grójecka 65","Old Ochota","Cafes"
"1616844323-828","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=40","50. Belle Epoque Cafe","22 635 41 05","Freta 18","New town","Kawiarnie, Kawa i herbata"
"1616844311-807","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=20","29. Chmiel Cafe","22 826 70 80","ul. Chmielna 27 / 31","Śródmieście","$Kawiarnie, Bary, Kawa i herbata"
"1616844384-923","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=140","145 . Roots Cafe","Mirów","al. Jana Pawła II 36","Mirów","Coffee and tea , Cafes"
"1616844417-975","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=190","197. TymCzasem Cafe & Bar","Wilanów","Klimczaka 20","Wilanów","Kafeteria"
"1616844392-933","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=150","155 . MiTo","22 629 08 15","ul. Waryńskiego 28","Śródmieście","$$ Cafes , Bookstores , Coffee & Tea"
"1616844441-1010","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=230","232 . Green Caffè Nero","22 241 57 02","ul. Puławska 23 / 25","Stary Mokotów","$ Cafes , Coffee and Tea"
"1616844398-943","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=160","165 . Cafe Giorno","Downtown","Pasłęcka 8D","Downtown","Elementary Schools , Cafes , Coffee and Tea"
"1616844429-989","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=210","211 . Cafe Chełmska","60 510 42 07","ul. Chelmska 9","Sielce","$ Cafes , Coffee and Tea"
"1616844429-998","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=210","220. Cavarious Café","Located in Warszawa-Modlin Airport","null","null","Kawiarnie"
"1616844392-930","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=150","152 . In Biegu Cafe","Śródmieście","ul. Świętokrzyska 18","Śródmieście","Cafes , Coffee and tea"
"1616844405-958","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=170","180. Cafe Bar Stacja","Śródmieście","Metro Ratusz Aresnał","Śródmieście","Kawiarnie, Kawa i herbata"
"1616844398-940","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=160","162 . Cafe Returns","50 997 79 92","ul. Przemysłowa 36","Solec","Poland , Cafes"
"1616844405-955","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=170","177. Cafe Honoratka","22 668 80 60","ul. Winnicka 8B","Stara Ochota","Kawiarnie, Puby, Kawa i herbata"
"1616844405-950","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=170","172 . Costa Coffee","22 332 79 00","ul. Klimczaka 17","Wilanów","$$ Coffee and tea"
"1616844305-795","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=10","17. Derby Art Café","60 440 29 44","al. Wyścigowa 14A","Slużewiec","Cocktail bary, Kawiarnie, Kawa i herbata"
"1616844300-786","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","","8. Café du Monde","50 356 68 44","Al. Jerozolimskie 113/115","desire","$Piekarnie, Kawiarnie, Pizza"
"1616844435-1007","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=220","229. Cafe Local","50 382 56 40","ul. Nowy Świat 34","Śródmieście","$$Kawa i herbata, Kawiarnie, Bary"
"1616844334-839","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=60","61 . Reading room","66 084 41 58","al. Reunification 46","Bielany","$ Breakfast and Brunch , Cafes , Coffee and Tea"
"1616844300-781","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","","3 . A roll through a tissue paper","73 028 55 22","ul. Consent 3","Downtown","$ Cafes , Breakfast and Brunch , Bagels"
"1616844398-947","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=160","169. Sin Fronteras Cafe","22 828 20 01","ul. Mazowiecka 12","Downtown","Kawiarnie, Kawa i herbata"
"1616844411-960","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=180","182 . Karowa 20 Cafe","22 255 05 00","ul. Karowa 20","Śródmieście","$ Cafes , Coffee and Tea"
"1616844346-865","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=80","87. Niuans Bistro & Cafe","22 395 50 47","ul. Inflancka 4A","Muranów","Bistro, Kawa i herbata, Śniadanie i brunch"
"1616844398-946","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=160","168. The Pictures","22 826 17 83","ul. Chmielna 26","Downtown","$$Bary, Kawiarnie, Kawa i herbata"
"1616844423-981","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=200","203 . Between Nami Cafe","22 827 94 41","ul. Bracka 20","Śródmieście","$$ Cafes , Coffee & Tea"
"1616844346-862","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=80","84 . Cafe Tiger","50 831 61 49","Chmielna 10a","Downtown","Cafes , Vegan , Coffee and Tea"
"1616844305-797","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=10","19. Secret Life Cafe","50 849 37 97","ul. Słowackiego 15/19","Żoliborz","$Kawiarnie, Kawa i herbata"
"1616844441-1014","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=230","236 . Smart Cafe Michał Lasocki","22 769 29 76","Nadwiślaska 250a","null","Kawa i herbata, Kawiarnie"
"1616844346-860","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=80","82 . Cafe Charlie","51 537 34 63","ul. Grójecka 36","Old Ochota","$$ Cafes"
"1616844365-898","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=110","120. Break Cafe Hades","22 646 00 82","al. Niepodległości 162","Stary Mokotów","Kawiarnie"
"1616844340-856","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=70","78. Sady Cafe","50 407 89 96","Father Jerzy Popiełuszko 11","Żoliborz","Kawiarnie, Kanapki"
"1616844300-783","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","","5 . Goat Cafe","50 267 73 43","ul. Serocka 25/18","Grochów","$$Kawiarnie, Kawa i herbata"
"1616844392-937","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=150","159. How u Doin Cafe","50 854 67 92","ul. Piękna 28 / 34","Śródmieście","Kawiarnie, Kawa i herbata"
"1616844411-967","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=180","189. Kofiko Cafe","69 591 00 43","ul. Geodetów 23 C","null","Kawiarnie, Kawa i herbata"
"1616844435-1002","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=220","224 . Monique Bakery & Wine","22 541 34 00","ul. Wołoska 12","Mokotów","$$ Cafeteria , Cafes , Coffee & Tea"
"1616844311-805","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=20","27. Cafe Femme Fatale","60 522 76 50","ul. Grzybowska 2 / 7","Śródmieście","Ciastka, Kawa i herbata, Kawiarnie"
"1616844398-948","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Warszawa%2C%20Mazowieckie&start=160","170. Empik Cafe","Center","ul. Marszałkowska 116/122","Center","Kawiarnie, Kawa i herbata"
