web-scraper-order,web-scraper-start-url,link,link-href,name,number,street_address,street_town,Cuisine
"1616332763-989","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=60","65 . Guliwer Cafe & Restaurant","12 430 24 66","ul. Bracka 6","Old Town","$$Francuska, Kawiarnie, Kawa i herbata"
"1616332825-1087","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=160","163 . Cafe Club","53 539 88 88","ul. Pawia 5","Downtown","$$$ Cakes , Coffee & Tea , Cafes"
"1616332733-935","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=10","11 . New Province","12 430 59 59","ul. Bracka 3-5","Old Town","$ Cafes , Coffee and Tea"
"1616332726-925","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","","1 . Camelot Cafe","12 421 01 23","ul. st. Tomasza 17","Downtown","$$ Cafes , Modern European , Polish"
"1616332855-1140","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=210","216 . Fiesta Cafe Plaza Josephine Maes Smolarski","Zoo","Senatorska 4a","Zoo","Bars"
"1616332752-967","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=40","43 . Cafe Szał","69 560 27 74","Main Market Square 3","Main market","$$ Cafes , Coffee & Tea"
"1616332801-1046","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=120","122 . Cafe Pistacia","69 408 82 02","ul. Goliana 1","null","$ Cafes , Coffee and Tea"
"1616332808-1064","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=130","140. Kontynenty Cafe","60 386 89 18","ul. Loaf 16A","Duchackie Podgórze","$Włoska"
"1616332782-1018","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=90","94 . Café Poetry","51 016 47 83","ul. Łobzowska 52","Krowodrza","Cafes"
"1616332837-1114","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=180","190 . CDN Cafe Artur Skrabalak Antoni Musiał","Old Podgórze","Orawska 12","Old Podgórze","Bars"
"1616332782-1015","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=90","91 . C-2 South Cafe","Nowa Huta","Górali housing estate 5","Nowa Huta","$$ Coffee & Tea , Cafes"
"1616332795-1035","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=110","111 . Cafe Kratka","Old Town","ul. Bracka 3","Old Town","$$ Bars , Cafes , Coffee & Tea"
"1616332818-1077","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=150","153 . Antonio Caffè","12 430 59 99","Pl. Wolnica 13","Kazimierz","$ Italian , Cafes , Coffee & Tea"
"1616332726-930","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","","6. Wesoła Cafe","51 393 28 10","ul. Rakowicka 17","Downtown","$Kawa i herbata, Śniadanie i brunch, Kawiarnie"
"1616332818-1080","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=150","156. Cafe Bar Agata","12 644 74 31","ul. Spółdzielcze 9B","Nowa Huta","Kawiarnie, Kawa i herbata"
"1616332855-1143","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=210","219. Virtual World & Cafe Internet Witold Zwierowski Krzysztof","Debniki","Maria Konopnicka 11/1","Debniki",""
"1616332832-1096","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=170","172 . Inter Cafe Violetta Małgorzata Andrzejuk Jakub Grzegorz","Downtown","Karmelicka 21","Downtown","Bars"
"1616332745-961","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=30","37. Restauracja Cafe Oranżeria","12 379 59 50","pl. Kossak 1","Downtown","$$$Kawiarnie, Nowoczesna europejska, Kawa i herbata"
"1616332832-1101","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=170","177 . MIRACLE - Body Mind Spirit","12 421 23 13","Little Market Square 4","Downtown","Bookstores"
"1616332860-1145","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=220","221 . Rabbit Eyes","12 431 10 31","Estery 14","Kazimierz","$ Bars , Clubs"
"1616332825-1086","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=160","162 . Qube","12 662 16 74","null","Downtown","$$$ Bars , Breakfast and Brunch"
"1616332813-1074","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=140","150. Slow Fashion Cafe","Kazimierz","ul. Corpus Christi 10","Kazimierz","Kawiarnie, Kawa i herbata"
"1616332770-1004","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=70","80. Cafe eMeS","72 822 57 88","Rakowicka 19","Downtown","$$Kawiarnie, Kawa i herbata"
"1616332869-1157","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=230","233 . Cafe Forma","12 423 41 49","Dluga 69","Downtown","Poland , Party and event planning"
"1616332739-951","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=20","27. Mamy Cafe","53 329 33 37","ul. Karmelicka 52","Downtown","$Kawiarnie, Kawa i herbata"
"1616332843-1120","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=190","196 . Four Art Cafe Rooms","12 422 10 93","Golebia 6","Old Town","Bars , Social Associations"
"1616332795-1041","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=110","117. Cafe Migawka","51 233 12 45","Krakowska 27","Kazimierz","$$Stowarzyszenia społeczne, Kawiarnie, Kawa i herbata"
"1616332825-1093","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=160","169 . Pauza club","60 860 15 22","ul. Stolarska 5/3","Old Town","$$ Bars"
"1616332726-929","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","","5 . Cafe quote","50 212 78 52","ul. Miodowa 23/1","Kazimierz","$ Cafes"
"1616332782-1022","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=90","98. Kładka Cafe","50 131 38 69","ul. Mostowa 12","Kazimierz","$Kawiarnie, Kawa i herbata"
"1616332745-964","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=30","40. Frania Cafe","78 394 50 21","ul. Stradomska 19","Downtown","Kawiarnie, Usługi pralnicze, Śniadanie i brunch"
"1616332808-1056","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=130","132 . Java Coffee Showroom & Cafe","50 970 81 87","ul. Berka Joselwicza 12 / 1U","Kazimierz","Coffee and tea , Coffee Roasteries , Cafes"
"1616332801-1052","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=120","128. Cafe Cinema Paradiso","Old Podgórze","ul. Kalwaryjska 9/15","Old Podgórze","$Kino, Kawiarnie"
"1616332808-1060","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=130","136. Restauracja Percheron","12 379 59 50","ul. Zwierzyniecka 31","Downtown","Nowoczesna europejska"
"1616332825-1091","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=160","167 . Cafe Molier Artur Dziurman Eugeniusz Dykiel","12 292 64 00","Szewska 4","Old Town","Bars"
"1616332813-1070","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=140","146. Restauracja Rest Cafe","12 662 69 52","ul. Karmelicka 41","Downtown","Grill, Włoska, Śródziemnomorska"
"1616332855-1144","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=210","220. Kossak Hotel","12 379 59 00","pl. Kossak 1","Downtown","Hotele"
"1616332733-939","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=10","15 . Kocia Cafe Kociarnia","79 527 70 60","ul. Krowoderska 48","Downtown","$Adopcja zwierząt, Kawiarnie tematyczne"
"1616332776-1008","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=80","84 . Cafe Nautica","12 626 10 19","Toruńska 5","AGH student campus","Cafes , Coffee and tea"
"1616332726-933","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","","9. Filmowa Cafe","88 863 76 24","Teatralne housing estate 10","Nowa Huta","$Kawiarnie, Kawa i herbata"
"1616332843-1121","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=190","197. Galeria Sztuki Współczesnej Strefa A","60 143 01 46","ul. Stolarska 6/9","Old Town","Galerie sztuki, Edukacja dorosłych, Doradztwo zawodowe"
"1616332843-1119","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=190","195 . Cafe Botanica Iwetta Gintowt Paprocka Wojciech Paprocki","Krowodrza","Casimir the Great 114/10","Krowodrza","Bars"
"1616332813-1065","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=140","141 . Artifact Cafe","53 579 96 66","Dajwór 3","Kazimierz","$$ Art Galleries , Pubs"
"1616332813-1073","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=140","149. Royal Art Cafe","12 618 40 41","St. Gertrude 29","Old Town","$$Puby, Klub bilardowy, Sprzedawcy uliczni"
"1616332789-1033","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=100","109. Camera Cafe Club","60 960 11 96","ul. Plac Nowy 9","Kazimierz","Kawiarnie, Kawa i herbata"
"1616332752-969","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=40","45 . Les Couleurs Cafe","12 429 42 70","ul. Esther 10","Kazimierz","$$ Cafes"
"1616332795-1039","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=110","115 . Met Cafe & Brasserie","12 421 35 42","Sławkowska 3","Downtown","$$ Bistro"
"1616332825-1094","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=160","170 . Face Cafe","51 006 18 71","Szewska 9","Old Town","Pubs"
"1616332801-1053","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=120","129. Loża Cafe","12 628 70 84","ul. Pawia 5","Downtown","$$Kawiarnie, Kawa i herbata"
"1616332869-1164","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=230","240. Przedsiębiorstwo Handlowo Usługowe Jamar Cafe Bar Stara","12 429 54 23","Bodziszkowa 6","Zoo",""
"1616332726-934","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","","10. Cafe Zakątek","12 429 57 25","ul. Grodzka 2","Old Town","$$Kawa i herbata, Bajgle, Kawiarnie"
"1616332776-1011","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=80","87. Vidok Resturant & Cafe","12 422 28 14","Al. Krasinskiego 1","Downtown","$$Pierogi, Kawiarnie, Kawa i herbata"
"1616332818-1081","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=150","157. Cantare Cafe","12 422 15 36","ul. St. Thomas 9","Downtown","$Kawiarnie, Lody i mrożony jogurt, Kawa i herbata"
"1616332808-1063","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=130","139. Soya Cafe","50 171 75 39","ul. st. Agnes 3","Downtown","Kawiarnie, Wegańska, Kawa i herbata"
"1616332795-1044","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=110","120. Tajemniczy Ogród","12 429 38 14","ul. Bracka 3-5","Old Town","$$$Kawiarnie, Kawa i herbata"
"1616332757-975","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=50","51 . De Revolutionibus","53 076 95 30","ul. Bracka 14","Old Town","$ Cafes , Bookstores"
"1616332745-955","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=30","31 . Cafe light bulb","66 403 03 85","ul. Floriańska 20","Downtown","Cafes , Coffee and tea"
"1616332837-1108","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=180","184 . Cafe Rosenthal","12 292 20 60","St. John 8-10","Downtown",""
"1616332849-1129","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=200","205 . Cafe Top Dariusz Czerski Anna Kaługa","Bieńczyce","Kościuszkowskie 5","Bieńczyce","Bars"
"1616332832-1095","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=170","171 . Cafe Manggha","12 267 27 03","ul. Maria Konopnicka 26","Debniki","$$$ Japanese , Sushi"
"1616332837-1107","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=180","183 . Warsztat Restaurant","12 422 46 19","ul. Miodowa 20","Kazimierz","$ Polish , Bars"
"1616332808-1062","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=130","138. Cafe Ogród","69 685 84 64","ul. Bracka 3","Old Town","Kawiarnie, Kawa i herbata"
"1616332808-1061","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=130","137. Precel Cafe","69 339 52 84","ul. Wiślna 5","Old Town","Śniadanie i brunch, Kawiarnie"
"1616332855-1138","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=210","214 . Ancho","12 290 00 06","ul. Rakowicka 19/1","Downtown","$$$ Mediterranean , Grill , Italian"
"1616332825-1092","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=160","168 . Drink Bar Cafe Dycha Monika Jolanta Grzegorczyk","Downtown","Zacisze 6/2","Downtown","Bars"
"1616332757-978","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=50","54 . Cafe Club Wróbelek","Downtown","ul. St. Tomasz 30","Downtown","Cafes"
"1616332739-948","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=20","24 . Molekuła Jazz Cafe","12 287 17 48","ul. Trail 11","Downtown","Cafes , Coffee and tea"
"1616332733-936","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=10","12 . Cheder","51 573 22 26","ul. Józefa 36","Kazimierz","$ Cafes , Coffee & Tea , Middle Eastern"
"1616332855-1137","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=210","213 . Arti to Tuum Gallery Cafe Maria Loster Joalnta Wajda","Kazimierz","Józefa 18","Kazimierz","Social associations"
"1616332789-1026","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=100","102 . Domówka Cafe","79 433 03 03","ul. Miodowa 28A","Kazimierz","$$ Cafes , Coffee & Tea , Pubs"
"1616332869-1161","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=230","237. Dominik Matus Hot Spot Cafe","Grzegórzki","View 12/19","Grzegórzki",""
"1616332770-995","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=70","71 . Panorama Cafe","12 662 20 30","al. Washington 1","Salvator","Cafes , Cookies"
"1616332757-982","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=50","58. Pasjo Cafe","78 210 12 01","ul. Wielopole 7","Downtown","$Kawiarnie, Kanapki, Kawa i herbata"
"1616332843-1123","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=190","199. Cafe Utopia Agnieszka Elżbieta Pietrzyk","Podgórze","Wadowicka 8a","Podgórze","Bary"
"1616332757-984","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=50","60. Lokator","79 766 18 23","ul. Mostowa 1","Kazimierz","$$Księgarnie, Kawiarnie, Kawa i herbata"
"1616332818-1082","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=150","158. Bumerang Cafe Bar Robert Browarski","Grzegórzki","Odona Bujwida 2/12","Grzegórzki","Bary"
"1616332789-1025","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=0","","https://www.yelp.pl/search?find_desc=cafe&find_loc=Krak%C3%B3w%2C%20Ma%C5%82opolskie&start=100","101 . Szuwary Café","73 005 26 04","ul. Zablocie 33","Podgórze","$ Cafes , Coffee and Tea"
